ItemID;SessionID;CategoryID;UnitID;ItemName;ItemCode;BuyPrice;RetailPrice;Price1;Qty1;Price2;Qty2;Weight;MinimumStock;CreatedDate;CreatedBy;ModifiedDate;ModifiedBy
418;;2;1;A SPOOL ASSY + FULSER REVO ABS CHOHO;SN6117_6;102300;145000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
419;;2;1;A SPOOL ASSY + FULSER SATRIA F150 CHOHO;SN6117_7;102300;145000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
420;;2;1;A SPOOL ASSY + FULSER VEGA R NEW CHOHO;SN6117_8;124000;175000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
421;;2;1;GIGI SPEDO ASSY NEW SHOGUN TZENG;SN6117_9;8925;13000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
422;;2;1;ROLLER SPIN 10GR CHOHO;SN8518_1;27000;39000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
423;;2;1;ROLLER  SPIN 11GR CHOHO;SN8518_2;27000;39000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
424;;2;1;DISPAD MIO M3 CHOHO;SN8518_3;12600;20000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
425;;2;1;DISPAD JUPITER MX CHOHO;SN8518_4;12600;20000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
426;;2;1;BOLP HALOGEN 12V/35 W AST GRAND CHOHO;SN8518_5;5850;10000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
427;;2;1;KARET BARSTEP ASTREA GRAND HKR;SN8518_6;4725;9000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
428;;2;1;AS RODA DEPAN SCORPIO BUANA;SN8518_7;10290;14000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
429;;2;1;AS RODA BELAKANG SCORPIO BUANA;SN8518_8;13020;20000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
430;;1;1;alarm universal panastar;sp13417_1;143075;210000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
431;;1;1;hydrolik jok universal;sp13417_2;12610;20000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
432;;1;1;peninggi shcok posh igawa;sp13417_3;11640;18000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
433;;1;1;deker import standart;sp13417_4;58200;85000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
434;;1;1;kleman spakbor cnc universal;sp13417_5;17945;28000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
435;;1;1;shcok top up dbs;sp13417_6;97000;140000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
436;;1;1;shock top up dbs;sp13417_7;97000;140000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
437;;1;1;kleman knalpor modish;sp13417_8;10670;16000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
438;;1;1;RELAY SEN KEDIP UNIVERS CR-7/DY;SP261017_1;10500;15000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
439;;1;1;UNDERTAIL TRANSFORMER + LMP LED VIXION 17 (H) POLOS;SP261017_2;155000;220000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
440;;1;1;UNDERTAIL + SEN LED + BRAKET VIXION 13 NEMO;SP261017_3;130000;185000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
441;;1;1;PENINGGI MONOSHOK BWH+BAUT;SP2617_1;11640;20000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
442;;1;1;BOLAM HID 3 LED ASSY 30 W RTD;SP2617_2;111550;165000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
443;;1;1;SPION FAIRING MIO TOMOK Merah igawa;SP2617_3;48500;70000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
444;;1;1;CARBURATOR PE28 RIDE IT;SP31517_1;174600;255000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
445;;1;1;PENINGGI STANG POLESH YAMAHA ZEUS;SP31517_2;36860;55000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
446;;1;1;BUSI RACING (065) KARISMA TDR;SP4917_1;25000;30000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
447;;1;1;VISOR TEBAL;SP4917_2;120000;168000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
448;;1;1;SPION JALU CNC (3023);SP4917_3;170000;238000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
449;;1;1;KRAN BENSIN TMNT;SP7117_1;7275;11000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
450;;1;1;PENINGGI SHOCK POSH TEBAL MONSTER;SP7117_2;15520;225000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
451;;1;1;FILTER BINSI MDL KITACO CR 7;SP7117_3;16975;25000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
452;;2;1;JAS HUJAN PONCHO GAJAH;SP7117_4;26675;39000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
453;;1;1;RELAY KLAKSON SINAGAWA;SP7317_1;9500;13500;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
454;;1;1;LAMPU STROBO KOTAK LED 4X2 PUTIH SRF;SP91217_1;150000;215000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
455;;1;1;CHARGER HP + VOLTMETER UNIVERS TST;SP91217_2;105000;150000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
456;;1;1;GANTUNGAN BARANG MATIC CR 7;SP91217_3;10000;15000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
457;;1;1;COIL RACING UNIVERSAL RIDE IT;SPC10717_1;63050;95000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
458;;1;1;STANG MCR TIGER MERK TPM;SPC10717_2;24250;37000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
459;;1;1;STANG MCR BYSON MERK TPM;SPC10717_3;27160;40000;0;1;0;1;0;0;2018-08-21;Admin1;2018-08-21;Admin1
